-3.966882824897766113e-02
4.931756481528282166e-02,1.162165999412536621e-01,-4.355505108833312988e-02,-1.561772972345352173e-01,2.145391143858432770e-02,1.304395794868469238e-01,9.437136352062225342e-02,-7.446617633104324341e-02,-1.142190396785736084e-01,-1.015649959444999695e-01,-1.028768438845872879e-02,3.872895613312721252e-02,1.100994050502777100e-01,1.124341264367103577e-01,1.236869469285011292e-01,8.320964872837066650e-02,1.002307608723640442e-01,7.949879020452499390e-02,1.002307608723640442e-01,8.320964872837066650e-02,1.236869469285011292e-01,1.124341264367103577e-01,1.100994050502777100e-01,3.872895613312721252e-02,-1.028768438845872879e-02,-1.015649959444999695e-01,-1.142190396785736084e-01,-7.446617633104324341e-02,9.437136352062225342e-02,1.304395794868469238e-01,2.145391143858432770e-02,-1.561772972345352173e-01,-4.355505108833312988e-02,1.162165999412536621e-01,4.931756481528282166e-02
-1.382724046707153320e-01,6.328735500574111938e-02,1.298964470624923706e-01,-5.045105144381523132e-02,-1.531654745340347290e-01,-2.696109004318714142e-02,1.116523295640945435e-01,1.170763298869132996e-01,2.371643111109733582e-02,-6.327030807733535767e-02,-1.096273288130760193e-01,-1.089509576559066772e-01,-6.384947896003723145e-02,-5.113618681207299232e-04,3.364362195134162903e-02,5.140851810574531555e-02,7.279942184686660767e-02,8.796408772468566895e-02,7.279942184686660767e-02,5.140851810574531555e-02,3.364362195134162903e-02,-5.113618681207299232e-04,-6.384947896003723145e-02,-1.089509576559066772e-01,-1.096273288130760193e-01,-6.327030807733535767e-02,2.371643111109733582e-02,1.170763298869132996e-01,1.116523295640945435e-01,-2.696109004318714142e-02,-1.531654745340347290e-01,-5.045105144381523132e-02,1.298964470624923706e-01,6.328735500574111938e-02,-1.382724046707153320e-01
-4.343432188034057617e-02
-1.054707095026969910e-01,1.434542387723922729e-01,2.261948585510253906e-02,-1.332991868257522583e-01,-7.495848089456558228e-02,1.375584751367568970e-01,1.139250695705413818e-01,-1.252757571637630463e-02,-1.385903507471084595e-01,-9.933487325906753540e-02,-5.174176394939422607e-02,5.050956830382347107e-02,9.065086394548416138e-02,1.444054991006851196e-01,1.104171872138977051e-01,1.053885221481323242e-01,7.791334390640258789e-02,1.016075983643531799e-01,7.791334390640258789e-02,1.053885221481323242e-01,1.104171872138977051e-01,1.444054991006851196e-01,9.065086394548416138e-02,5.050956830382347107e-02,-5.174176394939422607e-02,-9.933487325906753540e-02,-1.385903507471084595e-01,-1.252757571637630463e-02,1.139250695705413818e-01,1.375584751367568970e-01,-7.495848089456558228e-02,-1.332991868257522583e-01,2.261948585510253906e-02,1.434542387723922729e-01,-1.054707095026969910e-01
-1.218213364481925964e-01,-4.975059628486633301e-02,1.320387423038482666e-01,4.153711721301078796e-02,-1.420076340436935425e-01,-8.932716399431228638e-02,7.091610878705978394e-02,1.355755925178527832e-01,5.188788473606109619e-02,-4.607628658413887024e-02,-1.087218895554542542e-01,-1.084251627326011658e-01,-8.018433302640914917e-02,-2.240490727126598358e-02,2.287272177636623383e-02,5.647160857915878296e-02,7.340735197067260742e-02,8.906861394643783569e-02,7.340735197067260742e-02,5.647160857915878296e-02,2.287272177636623383e-02,-2.240490727126598358e-02,-8.018433302640914917e-02,-1.084251627326011658e-01,-1.087218895554542542e-01,-4.607628658413887024e-02,5.188788473606109619e-02,1.355755925178527832e-01,7.091610878705978394e-02,-8.932716399431228638e-02,-1.420076340436935425e-01,4.153711721301078796e-02,1.320387423038482666e-01,-4.975059628486633301e-02,-1.218213364481925964e-01
-4.731171205639839172e-02
-1.361770778894424438e-01,4.476713016629219055e-02,1.281535327434539795e-01,-1.102515980601310730e-01,-1.155464127659797668e-01,6.447079777717590332e-02,1.589030176401138306e-01,1.506815757602453232e-02,-1.057363227009773254e-01,-1.347004026174545288e-01,-5.121740698814392090e-02,2.488949522376060486e-02,1.110668182373046875e-01,1.346761137247085571e-01,1.404485851526260376e-01,1.008364036679267883e-01,1.010562703013420105e-01,8.637429773807525635e-02,1.010562703013420105e-01,1.008364036679267883e-01,1.404485851526260376e-01,1.346761137247085571e-01,1.110668182373046875e-01,2.488949522376060486e-02,-5.121740698814392090e-02,-1.347004026174545288e-01,-1.057363227009773254e-01,1.506815757602453232e-02,1.589030176401138306e-01,6.447079777717590332e-02,-1.155464127659797668e-01,-1.102515980601310730e-01,1.281535327434539795e-01,4.476713016629219055e-02,-1.361770778894424438e-01
-1.882192096672952175e-03,-1.474883854389190674e-01,9.434879571199417114e-02,1.121580079197883606e-01,-7.431327551603317261e-02,-1.518819779157638550e-01,3.138777241110801697e-02,1.286350488662719727e-01,9.602872282266616821e-02,-4.454101994633674622e-02,-9.597428888082504272e-02,-1.235885620117187500e-01,-7.364837825298309326e-02,-4.630269855260848999e-02,2.729224599897861481e-02,4.823271930217742920e-02,8.318351209163665771e-02,7.068626582622528076e-02,8.318351209163665771e-02,4.823271930217742920e-02,2.729224599897861481e-02,-4.630269855260848999e-02,-7.364837825298309326e-02,-1.235885620117187500e-01,-9.597428888082504272e-02,-4.454101994633674622e-02,9.602872282266616821e-02,1.286350488662719727e-01,3.138777241110801697e-02,-1.518819779157638550e-01,-7.431327551603317261e-02,1.121580079197883606e-01,9.434879571199417114e-02,-1.474883854389190674e-01,-1.882192096672952175e-03
-5.129785835742950439e-02
